Symbol,Type,Amount,Currency,PaymentDate
ADP,Cash,$0.53,USD,04/01/2016
ADP,Cash,$0.53,USD,01/01/2016
ADP,Cash,$0.49,USD,10/01/2015
ADP,Cash,$0.49,USD,07/01/2015
ADP,Cash,$0.49,USD,04/01/2015
ADP,Cash,$0.49,USD,01/01/2015
ADP,Cash,$0.48,USD,10/01/2014
ADP,Cash,$0.48,USD,07/01/2014
ADP,Cash,$0.48,USD,04/01/2014
ADP,Cash,$0.48,USD,01/01/2014
ADP,Cash,$0.435,USD,10/01/2013
ADP,Cash,$0.29,USD,10/01/2008
ADP,Cash,$0.29,USD,07/01/2008
ADP,Cash,$0.29,USD,04/01/2008
ADP,Cash,$0.29,USD,01/01/2008
ADP,Cash,$0.23,USD,10/01/2007
ADP,Cash,$0.23,USD,04/01/2007
ADP,Cash,$0.23,USD,01/01/2007
ADP,Cash,$0.185,USD,10/01/2006
ADP,Cash,$0.185,USD,07/01/2006
ADP,Cash,$0.185,USD,04/01/2006
ADP,Cash,$0.185,USD,01/01/2006
ADP,Cash,$0.155,USD,10/01/2005
ADP,Cash,$0.155,USD,07/01/2005
ADP,Cash,$0.155,USD,04/01/2005
ADP,Cash,$0.155,USD,01/01/2005
ADP,Cash,$0.14,USD,10/01/2004
ADP,Cash,$0.1025,USD,N/A
ADP,Cash,$0.1025,USD,N/A
ADP,Cash,$0.0875,USD,10/01/2000
ADSK,Cash,$0.03,USD,N/A
ADSK,Cash,$0.03,USD,N/A
ADSK,Cash,$0.03,USD,N/A
ADSK,Cash,$0.03,USD,N/A
ADSK,Cash,$0.06,USD,N/A
ADSK,Cash,$0.06,USD,N/A
ADSK,Cash,$0.06,USD,N/A
ADSK,Cash,$0.06,USD,N/A
ADSK,Cash,$0.06,USD,N/A
ADSK,Cash,$0.06,USD,N/A
ADSK,Cash,$0.06,USD,N/A
ADSK,Cash,$0.06,USD,N/A
ADSK,Cash,$0.06,USD,N/A
ADSK,Cash,$0.06,USD,N/A
ADSK,Cash,$0.06,USD,N/A
ADSK,Cash,$0.06,USD,N/A
ADSK,Cash,$0.06,USD,N/A
ADSK,Cash,$0.06,USD,N/A
ADSK,Cash,$0.06,USD,N/A
ADSK,Cash,$0.06,USD,N/A
ADSK,Cash,$0.06,USD,N/A
ADSK,Cash,$0.06,USD,N/A
ADSK,Cash,$0.06,USD,N/A
ADSK,Cash,$0.06,USD,N/A
ADSK,Cash,$0.06,USD,N/A
ADSK,Cash,$0.06,USD,N/A
ADSK,Cash,$0.06,USD,N/A
ADSK,Cash,$0.06,USD,N/A
ADSK,Cash,$0.06,USD,N/A
ADSK,Cash,$0.06,USD,N/A
ADSK,Cash,$0.06,USD,N/A
ADSK,Cash,$0.06,USD,N/A
ADSK,Cash,$0.06,USD,N/A
ADSK,Cash,$0.06,USD,N/A
ADSK,Cash,$0.12,USD,N/A
ADSK,Cash,$0.12,USD,N/A
ADSK,Cash,$0.12,USD,N/A
ADSK,Cash,$0.12,USD,N/A
ADSK,Cash,$0.12,USD,N/A
ADSK,Cash,$0.12,USD,N/A
ADSK,Cash,$0.12,USD,N/A
ADSK,Cash,$0.12,USD,N/A
ADSK,Cash,$0.12,USD,N/A
ADSK,Cash,$0.12,USD,N/A
ADSK,Cash,$0.12,USD,N/A
ADSK,Cash,$0.12,USD,N/A
ADSK,Cash,$0.12,USD,N/A
ADSK,Cash,$0.12,USD,N/A
ADSK,Cash,$0.10,USD,N/A
ADSK,Cash,$0.10,USD,N/A
ADSK,Cash,$0.10,USD,N/A
ADSK,Cash,$0.10,USD,N/A
ADSK,Cash,$0.10,USD,N/A
ADSK,Cash,$0.10,USD,N/A
ADSK,Cash,$1.50,USD,N/A
ADTN,Cash,$0.09,USD,09/05/2023
ADTN,Cash,$0.09,USD,06/06/2023
ADTN,Cash,$0.09,USD,03/21/2023
ADTN,Cash,$0.09,USD,12/06/2022
ADTN,Cash,$0.09,USD,09/01/2022
ADTN,Cash,$0.09,USD,06/02/2022
ADTN,Cash,$0.09,USD,03/03/2022
ADTN,Cash,$0.09,USD,11/30/2021
ADTN,Cash,$0.09,USD,09/02/2021
ADTN,Cash,$0.09,USD,06/03/2021
ADTN,Cash,$0.09,USD,03/04/2021
ADTN,Cash,$0.09,USD,12/01/2020
ADTN,Cash,$0.09,USD,09/03/2020
ADTN,Cash,$0.09,USD,06/04/2020
ADTN,Cash,$0.09,USD,03/05/2020
ADTN,Cash,$0.09,USD,12/02/2019
ADTN,Cash,$0.09,USD,08/15/2019
ADTN,Cash,$0.09,USD,05/16/2019
ADTN,Cash,$0.09,USD,02/21/2019
ADTN,Cash,$0.09,USD,11/14/2018
ADTN,Cash,$0.09,USD,08/15/2018
ADTN,Cash,$0.09,USD,05/16/2018
ADTN,Cash,$0.09,USD,02/14/2018
ADTN,Cash,$0.09,USD,11/15/2017
ADTN,Cash,$0.09,USD,08/17/2017
ADTN,Cash,$0.09,USD,05/18/2017
ADTN,Cash,$0.09,USD,02/16/2017
ADTN,Cash,$0.09,USD,11/17/2016
ADTN,Cash,$0.09,USD,08/11/2016
ADTN,Cash,$0.09,USD,05/12/2016
ADTN,Cash,$0.09,USD,02/18/2016
ADTN,Cash,$0.09,USD,11/12/2015
ADTN,Cash,$0.09,USD,08/13/2015
ADTN,Cash,$0.09,USD,05/21/2015
ADTN,Cash,$0.09,USD,02/19/2015
ADTN,Cash,$0.09,USD,11/13/2014
ADTN,Cash,$0.09,USD,08/14/2014
ADTN,Cash,$0.09,USD,05/15/2014
ADTN,Cash,$0.09,USD,02/20/2014
ADTN,Cash,$0.09,USD,11/07/2013
ADTN,Cash,$0.09,USD,08/08/2013
AEHL,Cash,$0.0125,USD,01/14/2015
AEHL,Cash,$0.0125,USD,07/14/2014
AEIS,Cash,$0.10,USD,12/01/2023
AEIS,Cash,$0.10,USD,09/01/2023
AEIS,Cash,$0.10,USD,06/02/2023
AEIS,Cash,$0.10,USD,03/03/2023
AEIS,Cash,$0.10,USD,12/02/2022
AEIS,Cash,$0.10,USD,09/02/2022
AEIS,Cash,$0.10,USD,06/03/2022
AEIS,Cash,$0.10,USD,03/04/2022
AEIS,Cash,$0.10,USD,12/03/2021
AEIS,Cash,$0.10,USD,09/03/2021
AEIS,Cash,$0.10,USD,06/04/2021
AEIS,Cash,$0.10,USD,03/05/2021
AEP,Cash,$0.88,USD,12/08/2023
AEP,Cash,$0.83,USD,09/08/2023
AEP,Cash,$0.83,USD,06/09/2023
AEP,Cash,$0.83,USD,03/10/2023
AEP,Cash,$0.83,USD,12/09/2022
AEP,Cash,$0.78,USD,09/09/2022
AEP,Cash,$0.78,USD,06/10/2022
AEP,Cash,$0.78,USD,03/10/2022
AEP,Cash,$0.78,USD,12/10/2021
AEP,Cash,$0.74,USD,09/10/2021
AEP,Cash,$0.74,USD,06/10/2021
AEP,Cash,$0.74,USD,03/10/2021
AEP,Cash,$0.74,USD,12/10/2020
AEP,Cash,$0.70,USD,09/10/2020
AEP,Cash,$0.70,USD,06/10/2020
AEP,Cash,$0.70,USD,03/10/2020
AEP,Cash,$0.70,USD,12/10/2019
AEP,Cash,$0.67,USD,09/10/2019
AEP,Cash,$0.67,USD,06/10/2019
AEP,Cash,$0.67,USD,03/08/2019
AEP,Cash,$0.67,USD,12/10/2018
AEP,Cash,$0.62,USD,09/10/2018
AEP,Cash,$0.62,USD,06/08/2018
AEP,Cash,$0.62,USD,03/09/2018
AEP,Cash,$0.62,USD,12/08/2017
AEP,Cash,$0.59,USD,09/08/2017
AEP,Cash,$0.59,USD,06/09/2017
AEP,Cash,$0.59,USD,03/10/2017
AEP,Cash,$0.59,USD,12/09/2016
AEP,Cash,$0.56,USD,09/09/2016
AEP,Cash,$0.56,USD,06/10/2016
AEP,Cash,$0.56,USD,03/10/2016
AEP,Cash,$0.56,USD,12/10/2015
AEP,Cash,$0.53,USD,09/10/2015
AEP,Cash,$0.53,USD,06/10/2015
AEP,Cash,$0.53,USD,03/10/2015
AEP,Cash,$0.53,USD,12/10/2014
AEP,Cash,$0.50,USD,09/10/2014
AEP,Cash,$0.50,USD,06/10/2014
AEP,Cash,$0.50,USD,03/10/2014
AEP,Cash,$0.50,USD,12/10/2013
AEP,Cash,$0.49,USD,09/10/2013
AEP,Cash,$0.49,USD,06/10/2013
AEP,Cash,$0.47,USD,03/08/2013
AEP,Cash,$0.47,USD,12/10/2012
AEP,Cash,$0.47,USD,09/10/2012
AEP,Cash,$0.47,USD,06/08/2012
AEP,Cash,$0.47,USD,03/09/2012
AEP,Cash,$0.47,USD,12/09/2011
AEP,Cash,$0.46,USD,09/09/2011
AEP,Cash,$0.46,USD,06/10/2011
AEP,Cash,$0.46,USD,03/10/2011
AEP,Cash,$0.46,USD,12/10/2010
AEP,Cash,$0.42,USD,09/10/2010
AEP,Cash,$0.42,USD,06/10/2010
AEP,Cash,$0.41,USD,03/10/2010
AEP,Cash,$0.41,USD,12/10/2009
AEP,Cash,$0.41,USD,09/10/2009
AEP,Cash,$0.41,USD,06/10/2009
AEP,Cash,$0.41,USD,03/10/2009
AEP,Cash,$0.41,USD,12/10/2008
AEP,Cash,$0.41,USD,09/10/2008
AEP,Cash,$0.41,USD,06/10/2008
AEP,Cash,$0.41,USD,03/10/2008
AEP,Cash,$0.41,USD,12/10/2007
AEP,Cash,$0.39,USD,09/10/2007
AEP,Cash,$0.39,USD,06/08/2007
AEP,Cash,$0.39,USD,03/09/2007
AEP,Cash,$0.39,USD,12/08/2006
AEP,Cash,$0.37,USD,09/08/2006
AEP,Cash,$0.37,USD,06/09/2006
AEP,Cash,$0.37,USD,03/10/2006
AEP,Cash,$0.37,USD,12/09/2005
AEP,Cash,$0.35,USD,09/09/2005
AEP,Cash,$0.35,USD,06/10/2005
AEP,Cash,$0.35,USD,03/10/2005
AEP,Cash,$0.35,USD,12/10/2004
AEP,Cash,$0.35,USD,09/10/2004
AEP,Cash,$0.60,USD,N/A
AEP,Cash,$0.60,USD,N/A
AEP,Cash,$0.60,USD,N/A
AEP,Cash,$0.60,USD,08/15/2000
AFCG,Cash,$0.48,USD,01/12/2024
AFCG,Cash,$0.48,USD,10/13/2023
AFCG,Cash,$0.48,USD,07/14/2023
AFCG,Cash,$0.56,USD,04/14/2023
AFCG,Cash,$0.56,USD,01/13/2023
AFCG,Cash,$0.56,USD,10/14/2022
AFCG,Cash,$0.56,USD,07/15/2022
AFCG,Cash,$0.55,USD,04/15/2022
AFCG,Cash,$0.50,USD,01/14/2022
AFCG,Cash,$0.43,USD,10/15/2021
AFCG,Cash,$0.38,USD,06/30/2021
AGNC,Cash,$0.12,USD,01/10/2024
AGNC,Cash,$0.12,USD,12/11/2023
AGNC,Cash,$0.12,USD,11/09/2023
AGNC,Cash,$0.12,USD,10/11/2023
AGNC,Cash,$0.12,USD,09/12/2023
AGNC,Cash,$0.12,USD,08/09/2023
AGNC,Cash,$0.12,USD,07/12/2023
AGNC,Cash,$0.12,USD,06/09/2023
AGNC,Cash,$0.12,USD,05/09/2023
AGNC,Cash,$0.12,USD,04/11/2023
AGNC,Cash,$0.12,USD,03/09/2023
AGNC,Cash,$0.12,USD,02/09/2023
AGNC,Cash,$0.12,USD,01/11/2023
AGNC,Cash,$0.12,USD,12/09/2022
AGNC,Cash,$0.12,USD,11/09/2022
AGNC,Cash,$0.12,USD,10/12/2022
AGNC,Cash,$0.12,USD,09/12/2022
AGNC,Cash,$0.12,USD,08/09/2022
AGNC,Cash,$0.12,USD,07/12/2022
AGNC,Cash,$0.12,USD,06/09/2022
AGNC,Cash,$0.12,USD,05/10/2022
AGNC,Cash,$0.12,USD,04/12/2022
AGNC,Cash,$0.12,USD,03/09/2022
AGNC,Cash,$0.12,USD,02/09/2022
AGNC,Cash,$0.12,USD,01/11/2022
AGNC,Cash,$0.12,USD,12/09/2021
AGNC,Cash,$0.12,USD,11/09/2021
AGNC,Cash,$0.12,USD,10/12/2021
AGNC,Cash,$0.12,USD,09/10/2021
AGNC,Cash,$0.12,USD,08/10/2021
AGNC,Cash,$0.12,USD,07/12/2021
AGNC,Cash,$0.12,USD,06/09/2021
AGNC,Cash,$0.12,USD,05/11/2021
AGNC,Cash,$0.12,USD,04/12/2021
AGNC,Cash,$0.12,USD,03/09/2021
AGNC,Cash,$0.12,USD,02/09/2021
AGNC,Cash,$0.12,USD,01/12/2021
AGNC,Cash,$0.12,USD,12/09/2020
AGNC,Cash,$0.12,USD,11/10/2020
AGNC,Cash,$0.12,USD,10/09/2020
AGNC,Cash,$0.12,USD,09/10/2020
AGNC,Cash,$0.12,USD,08/11/2020
AGNC,Cash,$0.12,USD,07/10/2020
AGNC,Cash,$0.12,USD,06/09/2020
AGNC,Cash,$0.12,USD,05/11/2020
AGNC,Cash,$0.16,USD,04/09/2020
AGNC,Cash,$0.16,USD,03/10/2020
AGNC,Cash,$0.16,USD,02/11/2020
AGNC,Cash,$0.16,USD,01/10/2020
AGNC,Cash,$0.16,USD,12/10/2019
AGNC,Cash,$0.16,USD,11/12/2019
AGNC,Cash,$0.16,USD,10/09/2019
AGNC,Cash,$0.16,USD,09/11/2019
AGNC,Cash,$0.16,USD,08/09/2019
AGNC,Cash,$0.16,USD,07/10/2019
AGNC,Cash,$0.16,USD,06/11/2019
AGNC,Cash,$0.18,USD,05/09/2019
AGNC,Cash,$0.18,USD,04/09/2019
AGNC,Cash,$0.18,USD,03/11/2019
AGNC,Cash,$0.18,USD,02/11/2019
AGNC,Cash,$0.18,USD,01/09/2019
AGNC,Cash,$0.18,USD,12/10/2018
AGNC,Cash,$0.18,USD,11/09/2018
AGNC,Cash,$0.18,USD,10/09/2018
AGNC,Cash,$0.18,USD,09/11/2018
AGNC,Cash,$0.18,USD,08/08/2018
AGNC,Cash,$0.18,USD,07/09/2018
AGNC,Cash,$0.18,USD,06/08/2018
AGNC,Cash,$0.18,USD,05/09/2018
AGNC,Cash,$0.18,USD,04/09/2018
AGNC,Cash,$0.18,USD,03/08/2018
AGNC,Cash,$0.18,USD,02/08/2018
AGNC,Cash,$0.18,USD,01/09/2018
AGNC,Cash,$0.18,USD,12/08/2017
AGNC,Cash,$0.18,USD,11/09/2017
AGNC,Cash,$0.18,USD,10/10/2017
AGNC,Cash,$0.18,USD,09/08/2017
AGNC,Cash,$0.18,USD,08/07/2017
AGNC,Cash,$0.18,USD,07/07/2017
AGNC,Cash,$0.18,USD,06/08/2017
AGNC,Cash,$0.18,USD,05/08/2017
AGNC,Cash,$0.18,USD,04/07/2017
AGNC,Cash,$0.18,USD,03/08/2017
AGNC,Cash,$0.18,USD,02/08/2017
AGNC,Cash,$0.18,USD,01/09/2017
AGNC,Cash,$0.18,USD,12/08/2016
AGNC,Cash,$0.18,USD,11/08/2016
AGNC,Cash,$0.18,USD,10/07/2016
AGNC,Cash,$0.18,USD,09/09/2016
AGNC,Cash,$0.20,USD,08/08/2016
AGNC,Cash,$0.20,USD,07/08/2016
AGNC,Cash,$0.20,USD,06/09/2016
AGNC,Cash,$0.20,USD,05/09/2016
AGNC,Cash,$0.20,USD,04/08/2016
AGNC,Cash,$0.20,USD,03/08/2016
AGNC,Cash,$0.20,USD,02/08/2016
AGNC,Cash,$0.20,USD,01/08/2016
AGNC,Cash,$0.20,USD,12/09/2015
AGNC,Cash,$0.20,USD,11/09/2015
AGNC,Cash,$0.20,USD,10/09/2015
AGNC,Cash,$0.20,USD,09/08/2015
AGNC,Cash,$0.20,USD,08/07/2015
AGNC,Cash,$0.20,USD,07/08/2015
AGNC,Cash,$0.20,USD,06/05/2015
AGNC,Cash,$0.22,USD,05/08/2015
AGNC,Cash,$0.22,USD,04/10/2015
AGNC,Cash,$0.22,USD,03/06/2015
AGNC,Cash,$0.22,USD,02/06/2015
AGNC,Cash,$0.22,USD,01/09/2015
AGNC,Cash,$0.22,USD,12/05/2014
AGNC,Cash,$0.22,USD,11/07/2014
AGNC,Cash,$0.65,USD,10/27/2014
AGNC,Cash,$0.65,USD,07/28/2014
AGNC,Cash,$0.65,USD,04/28/2014
AGNC,Cash,$0.65,USD,01/28/2014
AGNC,Cash,$0.80,USD,10/28/2013
AGNC,Cash,$1.05,USD,07/26/2013
AGNC,Cash,$1.25,USD,01/28/2013
AGNCL,Cash,$0.48438,USD,01/16/2024
AGNCL,Cash,$0.48438,USD,10/16/2023
AGNCL,Cash,$0.48438,USD,07/17/2023
AGNCL,Cash,$0.48438,USD,04/17/2023
AGNCL,Cash,$0.65122,USD,01/17/2023
AGNCM,Cash,$0.4296875,USD,01/16/2024
AGNCM,Cash,$0.4296875,USD,10/16/2023
AGNCM,Cash,$0.4296875,USD,07/17/2023
AGNCM,Cash,$0.4296875,USD,04/17/2023
AGNCM,Cash,$0.4296875,USD,01/17/2023
AGNCM,Cash,$0.4296875,USD,10/17/2022
AGNCM,Cash,$0.4296875,USD,07/15/2022
AGNCM,Cash,$0.4296875,USD,04/15/2022
AGNCM,Cash,$0.4296875,USD,01/18/2022
AGNCM,Cash,$0.4296875,USD,10/15/2021
AGNCM,Cash,$0.4296875,USD,07/15/2021
AGNCM,Cash,$0.4296875,USD,04/15/2021
AGNCM,Cash,$0.4296875,USD,01/15/2021
AGNCM,Cash,$0.4296875,USD,10/15/2020
AGNCM,Cash,$0.4296875,USD,07/15/2020
AGNCM,Cash,$0.4296875,USD,04/15/2020
AGNCM,Cash,$0.4296875,USD,01/15/2020
AGNCM,Cash,$0.4296875,USD,10/15/2019
AGNCM,Cash,$0.4296875,USD,07/15/2019
AGNCM,Cash,$0.1862,USD,04/15/2019
AGNCN,Cash,$0.68843,USD,01/16/2024
AGNCN,Cash,$0.68249,USD,10/16/2023
AGNCN,Cash,$0.65541,USD,07/17/2023
AGNCN,Cash,$0.62129,USD,04/17/2023
AGNCN,Cash,$0.58715,USD,01/17/2023
AGNCN,Cash,$0.4375,USD,10/17/2022
AGNCN,Cash,$0.4375,USD,07/15/2022
AGNCN,Cash,$0.4375,USD,04/15/2022
AGNCN,Cash,$0.4375,USD,01/18/2022
AGNCN,Cash,$0.4375,USD,10/15/2021
AGNCN,Cash,$0.4375,USD,07/15/2021
AGNCN,Cash,$0.4375,USD,04/15/2021
AGNCN,Cash,$0.4375,USD,01/15/2021
AGNCN,Cash,$0.4375,USD,10/15/2020
AGNCN,Cash,$0.4375,USD,07/15/2020
AGNCN,Cash,$0.4375,USD,04/15/2020
AGNCN,Cash,$0.4375,USD,01/15/2020
AGNCN,Cash,$0.4375,USD,10/15/2019
AGNCN,Cash,$0.4375,USD,07/15/2019
AGNCN,Cash,$0.4375,USD,04/15/2019
AGNCN,Cash,$0.4375,USD,01/15/2019
AGNCN,Cash,$0.4375,USD,10/15/2018
AGNCN,Cash,$0.4375,USD,07/16/2018
AGNCN,Cash,$0.4375,USD,04/16/2018
AGNCN,Cash,$0.4375,USD,01/16/2018
AGNCN,Cash,$0.25764,USD,10/16/2017
AGNCO,Cash,$0.40625,USD,01/16/2024
AGNCO,Cash,$0.40625,USD,10/16/2023
AGNCO,Cash,$0.40625,USD,07/17/2023
AGNCO,Cash,$0.40625,USD,04/17/2023
AGNCO,Cash,$0.40625,USD,01/17/2023
AGNCO,Cash,$0.40625,USD,10/17/2022
AGNCO,Cash,$0.40625,USD,07/15/2022
AGNCO,Cash,$0.40625,USD,04/15/2022
AGNCO,Cash,$0.40625,USD,01/18/2022
AGNCO,Cash,$0.40625,USD,10/15/2021
AGNCO,Cash,$0.40625,USD,07/15/2021
AGNCO,Cash,$0.40625,USD,04/15/2021
AGNCO,Cash,$0.40625,USD,01/15/2021
AGNCO,Cash,$0.40625,USD,10/15/2020
AGNCO,Cash,$0.40625,USD,07/15/2020
AGNCO,Cash,$0.40625,USD,04/15/2020
AGNCO,Cash,$0.46042,USD,01/15/2020
AGNCP,Cash,$0.3828125,USD,01/16/2024
AGNCP,Cash,$0.3828125,USD,10/16/2023
AGNCP,Cash,$0.3828125,USD,07/17/2023
AGNCP,Cash,$0.3828125,USD,04/17/2023
AGNCP,Cash,$0.3828125,USD,01/17/2023
AGNCP,Cash,$0.3828125,USD,10/17/2022
AGNCP,Cash,$0.3828125,USD,07/15/2022
AGNCP,Cash,$0.3828125,USD,04/15/2022
AGNCP,Cash,$0.3828125,USD,01/18/2022
AGNCP,Cash,$0.3828125,USD,10/15/2021
AGNCP,Cash,$0.3828125,USD,07/15/2021
AGNCP,Cash,$0.3828125,USD,04/15/2021
AGNCP,Cash,$0.3828125,USD,01/15/2021
AGNCP,Cash,$0.3828125,USD,10/15/2020
AGNCP,Cash,$0.3828125,USD,07/15/2020
AGNCP,Cash,$0.27222,USD,04/15/2020
AGYS,Cash,$0.03,USD,N/A
AGYS,Cash,$0.03,USD,N/A
AGYS,Cash,$0.03,USD,N/A
AGYS,Cash,$0.03,USD,N/A
AGYS,Cash,$0.03,USD,N/A
AGYS,Cash,$0.03,USD,N/A
AGYS,Cash,$0.03,USD,N/A
AGYS,Cash,$0.03,USD,N/A
AGYS,Cash,$0.03,USD,N/A
AGYS,Cash,$0.03,USD,N/A
AGYS,Cash,$0.03,USD,N/A
AGYS,Cash,$0.03,USD,N/A
AGYS,Cash,$0.03,USD,N/A
AGYS,Cash,$0.03,USD,N/A
AGYS,Cash,$0.03,USD,N/A
AGYS,Cash,$0.03,USD,N/A
AGYS,Cash,$0.03,USD,N/A
AGYS,Cash,$0.03,USD,N/A
AGYS,Cash,$0.03,USD,N/A
AGYS,Cash,$0.03,USD,N/A
AGYS,Cash,$0.03,USD,N/A
AGYS,Cash,$0.03,USD,N/A
AGYS,Cash,$0.03,USD,N/A
AGYS,Cash,$0.03,USD,N/A
AGYS,Cash,$0.03,USD,N/A
AGYS,Cash,$0.03,USD,N/A
AGYS,Cash,$0.03,USD,N/A
AGYS,Cash,$0.03,USD,N/A
AGYS,Cash,$0.03,USD,N/A
AGYS,Cash,$0.03,USD,N/A
AGYS,Cash,$0.03,USD,N/A
AGYS,Cash,$0.035,USD,N/A
AGYS,Cash,$0.035,USD,N/A
AGYS,Cash,$0.03,USD,N/A
AGYS,Cash,$0.03,USD,N/A
AGYS,Cash,$0.03,USD,N/A
AGYS,Cash,$0.035,USD,N/A
AGYS,Cash,$0.035,USD,N/A
AGYS,Cash,$0.035,USD,N/A
AGYS,Cash,$0.03,USD,N/A
AGYS,Cash,$0.03,USD,N/A
AGYS,Cash,$0.045,USD,N/A
AGYS,Cash,$0.04,USD,N/A
AGYS,Cash,$0.04,USD,N/A
AGYS,Cash,$0.04,USD,N/A
AGYS,Cash,$0.04,USD,N/A
AGYS,Cash,$0.04,USD,N/A
AGYS,Cash,$0.04,USD,N/A
AGYS,Cash,$0.04,USD,N/A
AGYS,Cash,$0.04,USD,N/A
AGYS,Cash,$0.04,USD,N/A
AGYS,Cash,$0.035,USD,N/A
AGYS,Cash,$0.035,USD,N/A
AGYS,Cash,$0.035,USD,N/A
AGYS,Cash,$0.035,USD,N/A
AGYS,Cash,$0.035,USD,N/A
AGYS,Cash,$0.035,USD,N/A
AGYS,Cash,$0.035,USD,N/A
AGYS,Cash,$0.035,USD,N/A
AHG,Cash,$0.40,USD,08/10/2018
AIRS,Cash,$0.41,USD,09/14/2022
AIRT,Cash,$0.12,USD,N/A
AIRT,Cash,$0.15,USD,N/A
AIRT,Cash,$0.10,USD,N/A
AIRT,Cash,$0.08,USD,N/A
AIRT,Cash,$0.14,USD,N/A
AIRT,Cash,$0.10,USD,N/A
AIRT,Cash,$0.08,USD,N/A
AIRT,Cash,$0.07,USD,N/A
AIRT,Cash,$0.01,USD,N/A
AIRT,Cash,$0.01,USD,N/A
AIRTP,Cash,$0.50,USD,11/15/2023
AIRTP,Cash,$0.50,USD,08/15/2023
AIRTP,Cash,$0.50,USD,05/15/2023
AIRTP,Cash,$0.50,USD,02/15/2023
AIRTP,Cash,$0.50,USD,11/15/2022
AIRTP,Cash,$0.50,USD,08/15/2022
AIRTP,Cash,$0.50,USD,05/16/2022
AIRTP,Cash,$0.50,USD,02/15/2022
AIRTP,Cash,$0.50,USD,11/15/2021
AIRTP,Cash,$0.50,USD,08/16/2021
AIRTP,Cash,$0.50,USD,05/17/2021
AIRTP,Cash,$0.50,USD,02/16/2021
AIRTP,Cash,$0.50,USD,11/16/2020
AIRTP,Cash,$0.50,USD,08/17/2020
AIRTP,Cash,$0.50,USD,05/15/2020
AIRTP,Cash,$0.50,USD,02/18/2020
AIRTP,Cash,$0.0433,USD,11/15/2019
AIRTP,Cash,$0.0433,USD,08/27/2019
ALGT,Cash,$0.60,USD,12/01/2023
ALGT,Cash,$0.60,USD,09/01/2023
ALGT,Cash,$0.70,USD,03/12/2020
ALGT,Cash,$0.70,USD,12/12/2019
ALGT,Cash,$0.70,USD,09/27/2019
ALGT,Cash,$0.70,USD,06/27/2019
ALGT,Cash,$0.70,USD,03/14/2019
ALGT,Cash,$0.70,USD,12/05/2018
ALGT,Cash,$0.70,USD,08/31/2018
ALGT,Cash,$0.70,USD,06/01/2018
ALGT,Cash,$0.70,USD,03/16/2018
ALGT,Cash,$0.70,USD,12/05/2017
ALGT,Cash,$0.70,USD,09/05/2017
ALGT,Cash,$0.70,USD,06/02/2017
ALGT,Cash,$0.70,USD,03/15/2017
ALGT,Cash,$0.70,USD,12/06/2016
ALGT,Cash,$0.70,USD,09/06/2016
ALGT,Cash,$0.70,USD,06/03/2016
ALGT,Cash,$0.30,USD,03/17/2016
ALGT,Cash,$1.65,USD,01/08/2016
ALGT,Cash,$0.30,USD,12/04/2015
ALGT,Cash,$0.30,USD,09/04/2015
ALGT,Cash,$0.25,USD,06/04/2015
ALGT,Cash,$0.25,USD,03/17/2015
ALGT,Cash,$2.50,USD,01/06/2015
ALGT,Cash,$2.25,USD,01/03/2014
ALNT,Cash,$0.03,USD,11/30/2023
ALNT,Cash,$0.03,USD,08/31/2023
ALNT,Cash,$0.03,USD,06/01/2023
ALNT,Cash,$0.025,USD,04/05/2023
ALNT,Cash,$0.025,USD,12/01/2022
ALNT,Cash,$0.025,USD,09/01/2022
ALNT,Cash,$0.025,USD,06/02/2022
ALNT,Cash,$0.025,USD,04/06/2022
ALNT,Cash,$0.025,USD,12/01/2021
ALNT,Cash,$0.025,USD,09/01/2021
ALNT,Cash,$0.025,USD,06/02/2021
ALNT,Cash,$0.03,USD,04/07/2021
ALNT,Cash,$0.03,USD,12/02/2020
ALNT,Cash,$0.03,USD,09/02/2020
ALNT,Cash,$0.03,USD,06/03/2020
ALNT,Cash,$0.03,USD,04/08/2020
ALNT,Cash,$0.03,USD,11/27/2019
ALNT,Cash,$0.03,USD,08/28/2019
ALNT,Cash,$0.03,USD,05/29/2019
ALNT,Cash,$0.03,USD,04/10/2019
ALNT,Cash,$0.03,USD,11/28/2018
ALNT,Cash,$0.03,USD,08/29/2018
ALNT,Cash,$0.03,USD,05/30/2018
ALNT,Cash,$0.025,USD,04/11/2018
ALNT,Cash,$0.025,USD,11/29/2017
ALNT,Cash,$0.025,USD,08/30/2017
ALNT,Cash,$0.025,USD,06/01/2017
ALNT,Cash,$0.025,USD,03/29/2017
ALNT,Cash,$0.025,USD,11/30/2016
ALNT,Cash,$0.025,USD,08/31/2016
ALNT,Cash,$0.025,USD,06/02/2016
ALNT,Cash,$0.025,USD,03/29/2016
ALNT,Cash,$0.025,USD,12/02/2015
ALNT,Cash,$0.025,USD,09/01/2015
ALNT,Cash,$0.025,USD,06/04/2015
ALNT,Cash,$0.025,USD,03/31/2015
ALNT,Cash,$0.025,USD,12/05/2014
ALNT,Cash,$0.025,USD,09/09/2014
ALNT,Cash,$0.025,USD,06/10/2014
ALNT,Cash,$0.025,USD,03/14/2014
ALNT,Cash,$0.025,USD,11/29/2013
ALNT,Cash,$0.025,USD,08/22/2013
ALNT,Cash,$0.025,USD,05/30/2013
